Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Duration,QC Name
Chengdu,PM2.5,10/01/15 05:00 PM,2015,10,1,17,41,1 Hr,Valid
Chengdu,PM2.5,10/01/15 06:00 PM,2015,10,1,18,36,1 Hr,Valid
Chengdu,PM2.5,10/01/15 07:00 PM,2015,10,1,19,36,1 Hr,Valid
Chengdu,PM2.5,10/01/15 08:00 PM,2015,10,1,20,46,1 Hr,Valid
Chengdu,PM2.5,10/01/15 09:00 PM,2015,10,1,21,42,1 Hr,Valid
Chengdu,PM2.5,10/01/15 10:00 PM,2015,10,1,22,48,1 Hr,Valid
Chengdu,PM2.5,10/01/15 11:00 PM,2015,10,1,23,50,1 Hr,Valid
Chengdu,PM2.5,10/02/15 12:00 AM,2015,10,2,0,53,1 Hr,Valid
Chengdu,PM2.5,10/02/15 01:00 AM,2015,10,2,1,53,1 Hr,Valid
Chengdu,PM2.5,10/02/15 02:00 AM,2015,10,2,2,66,1 Hr,Valid
Chengdu,PM2.5,10/02/15 03:00 AM,2015,10,2,3,66,1 Hr,Valid
Chengdu,PM2.5,10/02/15 04:00 AM,2015,10,2,4,68,1 Hr,Valid
Chengdu,PM2.5,10/02/15 05:00 AM,2015,10,2,5,68,1 Hr,Valid
Chengdu,PM2.5,10/02/15 06:00 AM,2015,10,2,6,76,1 Hr,Valid
Chengdu,PM2.5,10/02/15 07:00 AM,2015,10,2,7,73,1 Hr,Valid
Chengdu,PM2.5,10/02/15 08:00 AM,2015,10,2,8,74,1 Hr,Valid
Chengdu,PM2.5,10/02/15 09:00 AM,2015,10,2,9,73,1 Hr,Valid
Chengdu,PM2.5,10/02/15 10:00 AM,2015,10,2,10,70,1 Hr,Valid
Chengdu,PM2.5,10/02/15 11:00 AM,2015,10,2,11,55,1 Hr,Valid
Chengdu,PM2.5,10/02/15 12:00 PM,2015,10,2,12,44,1 Hr,Valid
Chengdu,PM2.5,10/02/15 01:00 PM,2015,10,2,13,35,1 Hr,Valid
Chengdu,PM2.5,10/02/15 02:00 PM,2015,10,2,14,42,1 Hr,Valid
Chengdu,PM2.5,10/02/15 03:00 PM,2015,10,2,15,35,1 Hr,Valid
Chengdu,PM2.5,10/02/15 04:00 PM,2015,10,2,16,36,1 Hr,Valid
Chengdu,PM2.5,10/02/15 05:00 PM,2015,10,2,17,35,1 Hr,Valid
Chengdu,PM2.5,10/02/15 06:00 PM,2015,10,2,18,37,1 Hr,Valid
Chengdu,PM2.5,10/02/15 07:00 PM,2015,10,2,19,43,1 Hr,Valid
Chengdu,PM2.5,10/02/15 08:00 PM,2015,10,2,20,53,1 Hr,Valid
Chengdu,PM2.5,10/02/15 09:00 PM,2015,10,2,21,58,1 Hr,Valid
Chengdu,PM2.5,10/02/15 10:00 PM,2015,10,2,22,59,1 Hr,Valid
Chengdu,PM2.5,10/02/15 11:00 PM,2015,10,2,23,76,1 Hr,Valid
Chengdu,PM2.5,10/03/15 12:00 AM,2015,10,3,0,100,1 Hr,Valid
Chengdu,PM2.5,10/03/15 01:00 AM,2015,10,3,1,106,1 Hr,Valid
Chengdu,PM2.5,10/03/15 02:00 AM,2015,10,3,2,103,1 Hr,Valid
Chengdu,PM2.5,10/03/15 03:00 AM,2015,10,3,3,121,1 Hr,Valid
Chengdu,PM2.5,10/03/15 04:00 AM,2015,10,3,4,126,1 Hr,Valid
Chengdu,PM2.5,10/03/15 05:00 AM,2015,10,3,5,109,1 Hr,Valid
Chengdu,PM2.5,10/03/15 06:00 AM,2015,10,3,6,94,1 Hr,Valid
Chengdu,PM2.5,10/03/15 07:00 AM,2015,10,3,7,106,1 Hr,Valid
Chengdu,PM2.5,10/03/15 08:00 AM,2015,10,3,8,124,1 Hr,Valid
Chengdu,PM2.5,10/03/15 09:00 AM,2015,10,3,9,135,1 Hr,Valid
Chengdu,PM2.5,10/03/15 10:00 AM,2015,10,3,10,145,1 Hr,Valid
Chengdu,PM2.5,10/03/15 11:00 AM,2015,10,3,11,71,1 Hr,Valid
Chengdu,PM2.5,10/03/15 12:00 PM,2015,10,3,12,48,1 Hr,Valid
Chengdu,PM2.5,10/03/15 01:00 PM,2015,10,3,13,51,1 Hr,Valid
Chengdu,PM2.5,10/03/15 02:00 PM,2015,10,3,14,26,1 Hr,Valid
Chengdu,PM2.5,10/03/15 03:00 PM,2015,10,3,15,19,1 Hr,Valid
Chengdu,PM2.5,10/03/15 04:00 PM,2015,10,3,16,19,1 Hr,Valid
Chengdu,PM2.5,10/03/15 05:00 PM,2015,10,3,17,27,1 Hr,Valid
Chengdu,PM2.5,10/03/15 06:00 PM,2015,10,3,18,26,1 Hr,Valid
Chengdu,PM2.5,10/03/15 07:00 PM,2015,10,3,19,28,1 Hr,Valid
Chengdu,PM2.5,10/03/15 08:00 PM,2015,10,3,20,37,1 Hr,Valid
Chengdu,PM2.5,10/03/15 09:00 PM,2015,10,3,21,37,1 Hr,Valid
Chengdu,PM2.5,10/03/15 10:00 PM,2015,10,3,22,26,1 Hr,Valid
Chengdu,PM2.5,10/03/15 11:00 PM,2015,10,3,23,21,1 Hr,Valid
Chengdu,PM2.5,10/04/15 12:00 AM,2015,10,4,0,16,1 Hr,Valid
Chengdu,PM2.5,10/04/15 01:00 AM,2015,10,4,1,20,1 Hr,Valid
Chengdu,PM2.5,10/04/15 02:00 AM,2015,10,4,2,30,1 Hr,Valid
Chengdu,PM2.5,10/04/15 03:00 AM,2015,10,4,3,24,1 Hr,Valid
Chengdu,PM2.5,10/04/15 04:00 AM,2015,10,4,4,20,1 Hr,Valid
Chengdu,PM2.5,10/04/15 05:00 AM,2015,10,4,5,17,1 Hr,Valid
Chengdu,PM2.5,10/04/15 06:00 AM,2015,10,4,6,25,1 Hr,Valid
Chengdu,PM2.5,10/04/15 07:00 AM,2015,10,4,7,22,1 Hr,Valid
Chengdu,PM2.5,10/04/15 08:00 AM,2015,10,4,8,22,1 Hr,Valid
Chengdu,PM2.5,10/04/15 09:00 AM,2015,10,4,9,22,1 Hr,Valid
Chengdu,PM2.5,10/04/15 10:00 AM,2015,10,4,10,19,1 Hr,Valid
Chengdu,PM2.5,10/04/15 11:00 AM,2015,10,4,11,13,1 Hr,Valid
Chengdu,PM2.5,10/04/15 12:00 PM,2015,10,4,12,25,1 Hr,Valid
Chengdu,PM2.5,10/04/15 01:00 PM,2015,10,4,13,26,1 Hr,Valid
Chengdu,PM2.5,10/04/15 02:00 PM,2015,10,4,14,24,1 Hr,Valid
Chengdu,PM2.5,10/04/15 03:00 PM,2015,10,4,15,30,1 Hr,Valid
Chengdu,PM2.5,10/04/15 04:00 PM,2015,10,4,16,28,1 Hr,Valid
Chengdu,PM2.5,10/04/15 05:00 PM,2015,10,4,17,23,1 Hr,Valid
Chengdu,PM2.5,10/04/15 06:00 PM,2015,10,4,18,23,1 Hr,Valid
Chengdu,PM2.5,10/04/15 07:00 PM,2015,10,4,19,18,1 Hr,Valid
Chengdu,PM2.5,10/04/15 08:00 PM,2015,10,4,20,23,1 Hr,Valid
Chengdu,PM2.5,10/04/15 09:00 PM,2015,10,4,21,26,1 Hr,Valid
Chengdu,PM2.5,10/04/15 10:00 PM,2015,10,4,22,19,1 Hr,Valid
Chengdu,PM2.5,10/04/15 11:00 PM,2015,10,4,23,15,1 Hr,Valid
Chengdu,PM2.5,10/05/15 12:00 AM,2015,10,5,0,21,1 Hr,Valid
Chengdu,PM2.5,10/05/15 01:00 AM,2015,10,5,1,29,1 Hr,Valid
Chengdu,PM2.5,10/05/15 02:00 AM,2015,10,5,2,27,1 Hr,Valid
Chengdu,PM2.5,10/05/15 03:00 AM,2015,10,5,3,36,1 Hr,Valid
Chengdu,PM2.5,10/05/15 04:00 AM,2015,10,5,4,47,1 Hr,Valid
Chengdu,PM2.5,10/05/15 05:00 AM,2015,10,5,5,49,1 Hr,Valid
Chengdu,PM2.5,10/05/15 06:00 AM,2015,10,5,6,42,1 Hr,Valid
Chengdu,PM2.5,10/05/15 07:00 AM,2015,10,5,7,43,1 Hr,Valid
Chengdu,PM2.5,10/05/15 08:00 AM,2015,10,5,8,36,1 Hr,Valid
Chengdu,PM2.5,10/05/15 09:00 AM,2015,10,5,9,29,1 Hr,Valid
Chengdu,PM2.5,10/05/15 10:00 AM,2015,10,5,10,31,1 Hr,Valid
Chengdu,PM2.5,10/05/15 11:00 AM,2015,10,5,11,42,1 Hr,Valid
Chengdu,PM2.5,10/05/15 12:00 PM,2015,10,5,12,41,1 Hr,Valid
Chengdu,PM2.5,10/05/15 01:00 PM,2015,10,5,13,43,1 Hr,Valid
Chengdu,PM2.5,10/05/15 02:00 PM,2015,10,5,14,50,1 Hr,Valid
Chengdu,PM2.5,10/05/15 03:00 PM,2015,10,5,15,62,1 Hr,Valid
Chengdu,PM2.5,10/05/15 04:00 PM,2015,10,5,16,68,1 Hr,Valid
Chengdu,PM2.5,10/05/15 05:00 PM,2015,10,5,17,88,1 Hr,Valid
Chengdu,PM2.5,10/05/15 06:00 PM,2015,10,5,18,59,1 Hr,Valid
Chengdu,PM2.5,10/05/15 07:00 PM,2015,10,5,19,59,1 Hr,Valid
Chengdu,PM2.5,10/05/15 08:00 PM,2015,10,5,20,57,1 Hr,Valid
Chengdu,PM2.5,10/05/15 09:00 PM,2015,10,5,21,71,1 Hr,Valid
Chengdu,PM2.5,10/05/15 10:00 PM,2015,10,5,22,65,1 Hr,Valid
Chengdu,PM2.5,10/05/15 11:00 PM,2015,10,5,23,77,1 Hr,Valid
Chengdu,PM2.5,10/06/15 12:00 AM,2015,10,6,0,115,1 Hr,Valid
Chengdu,PM2.5,10/06/15 01:00 AM,2015,10,6,1,108,1 Hr,Valid
Chengdu,PM2.5,10/06/15 02:00 AM,2015,10,6,2,110,1 Hr,Valid
Chengdu,PM2.5,10/06/15 03:00 AM,2015,10,6,3,111,1 Hr,Valid
Chengdu,PM2.5,10/06/15 04:00 AM,2015,10,6,4,135,1 Hr,Valid
Chengdu,PM2.5,10/06/15 05:00 AM,2015,10,6,5,140,1 Hr,Valid
Chengdu,PM2.5,10/06/15 06:00 AM,2015,10,6,6,134,1 Hr,Valid
Chengdu,PM2.5,10/06/15 07:00 AM,2015,10,6,7,124,1 Hr,Valid
Chengdu,PM2.5,10/06/15 08:00 AM,2015,10,6,8,68,1 Hr,Valid
Chengdu,PM2.5,10/06/15 09:00 AM,2015,10,6,9,78,1 Hr,Valid
Chengdu,PM2.5,10/06/15 10:00 AM,2015,10,6,10,83,1 Hr,Valid
Chengdu,PM2.5,10/06/15 11:00 AM,2015,10,6,11,94,1 Hr,Valid
Chengdu,PM2.5,10/06/15 12:00 PM,2015,10,6,12,108,1 Hr,Valid
Chengdu,PM2.5,10/06/15 01:00 PM,2015,10,6,13,106,1 Hr,Valid
Chengdu,PM2.5,10/06/15 02:00 PM,2015,10,6,14,110,1 Hr,Valid
Chengdu,PM2.5,10/06/15 03:00 PM,2015,10,6,15,120,1 Hr,Valid
Chengdu,PM2.5,10/06/15 04:00 PM,2015,10,6,16,108,1 Hr,Valid
Chengdu,PM2.5,10/06/15 05:00 PM,2015,10,6,17,132,1 Hr,Valid
Chengdu,PM2.5,10/06/15 06:00 PM,2015,10,6,18,151,1 Hr,Valid
Chengdu,PM2.5,10/06/15 07:00 PM,2015,10,6,19,170,1 Hr,Valid
Chengdu,PM2.5,10/06/15 08:00 PM,2015,10,6,20,171,1 Hr,Valid
Chengdu,PM2.5,10/06/15 09:00 PM,2015,10,6,21,190,1 Hr,Valid
Chengdu,PM2.5,10/06/15 10:00 PM,2015,10,6,22,161,1 Hr,Valid
Chengdu,PM2.5,10/06/15 11:00 PM,2015,10,6,23,150,1 Hr,Valid
Chengdu,PM2.5,10/07/15 12:00 AM,2015,10,7,0,154,1 Hr,Valid
Chengdu,PM2.5,10/07/15 01:00 AM,2015,10,7,1,133,1 Hr,Valid
Chengdu,PM2.5,10/07/15 02:00 AM,2015,10,7,2,138,1 Hr,Valid
Chengdu,PM2.5,10/07/15 03:00 AM,2015,10,7,3,144,1 Hr,Valid
Chengdu,PM2.5,10/07/15 04:00 AM,2015,10,7,4,145,1 Hr,Valid
Chengdu,PM2.5,10/07/15 05:00 AM,2015,10,7,5,151,1 Hr,Valid
Chengdu,PM2.5,10/07/15 06:00 AM,2015,10,7,6,140,1 Hr,Valid
Chengdu,PM2.5,10/07/15 07:00 AM,2015,10,7,7,163,1 Hr,Valid
Chengdu,PM2.5,10/07/15 08:00 AM,2015,10,7,8,161,1 Hr,Valid
Chengdu,PM2.5,10/07/15 09:00 AM,2015,10,7,9,176,1 Hr,Valid
Chengdu,PM2.5,10/07/15 10:00 AM,2015,10,7,10,173,1 Hr,Valid
Chengdu,PM2.5,10/07/15 11:00 AM,2015,10,7,11,129,1 Hr,Valid
Chengdu,PM2.5,10/07/15 12:00 PM,2015,10,7,12,77,1 Hr,Valid
Chengdu,PM2.5,10/07/15 01:00 PM,2015,10,7,13,69,1 Hr,Valid
Chengdu,PM2.5,10/07/15 02:00 PM,2015,10,7,14,60,1 Hr,Valid
Chengdu,PM2.5,10/07/15 03:00 PM,2015,10,7,15,65,1 Hr,Valid
Chengdu,PM2.5,10/07/15 04:00 PM,2015,10,7,16,55,1 Hr,Valid
Chengdu,PM2.5,10/07/15 05:00 PM,2015,10,7,17,53,1 Hr,Valid
Chengdu,PM2.5,10/07/15 06:00 PM,2015,10,7,18,61,1 Hr,Valid
Chengdu,PM2.5,10/07/15 07:00 PM,2015,10,7,19,80,1 Hr,Valid
Chengdu,PM2.5,10/07/15 08:00 PM,2015,10,7,20,107,1 Hr,Valid
Chengdu,PM2.5,10/07/15 09:00 PM,2015,10,7,21,116,1 Hr,Valid
Chengdu,PM2.5,10/07/15 10:00 PM,2015,10,7,22,101,1 Hr,Valid
Chengdu,PM2.5,10/07/15 11:00 PM,2015,10,7,23,118,1 Hr,Valid
Chengdu,PM2.5,10/08/15 12:00 AM,2015,10,8,0,108,1 Hr,Valid
Chengdu,PM2.5,10/08/15 01:00 AM,2015,10,8,1,111,1 Hr,Valid
Chengdu,PM2.5,10/08/15 02:00 AM,2015,10,8,2,118,1 Hr,Valid
Chengdu,PM2.5,10/08/15 03:00 AM,2015,10,8,3,128,1 Hr,Valid
Chengdu,PM2.5,10/08/15 04:00 AM,2015,10,8,4,122,1 Hr,Valid
Chengdu,PM2.5,10/08/15 05:00 AM,2015,10,8,5,131,1 Hr,Valid
Chengdu,PM2.5,10/08/15 06:00 AM,2015,10,8,6,149,1 Hr,Valid
Chengdu,PM2.5,10/08/15 07:00 AM,2015,10,8,7,171,1 Hr,Valid
Chengdu,PM2.5,10/08/15 08:00 AM,2015,10,8,8,177,1 Hr,Valid
Chengdu,PM2.5,10/08/15 09:00 AM,2015,10,8,9,169,1 Hr,Valid
Chengdu,PM2.5,10/08/15 10:00 AM,2015,10,8,10,159,1 Hr,Valid
Chengdu,PM2.5,10/08/15 11:00 AM,2015,10,8,11,120,1 Hr,Valid
Chengdu,PM2.5,10/08/15 12:00 PM,2015,10,8,12,112,1 Hr,Valid
Chengdu,PM2.5,10/08/15 01:00 PM,2015,10,8,13,120,1 Hr,Valid
Chengdu,PM2.5,10/08/15 02:00 PM,2015,10,8,14,84,1 Hr,Valid
Chengdu,PM2.5,10/08/15 03:00 PM,2015,10,8,15,68,1 Hr,Valid
Chengdu,PM2.5,10/08/15 04:00 PM,2015,10,8,16,42,1 Hr,Valid
Chengdu,PM2.5,10/08/15 05:00 PM,2015,10,8,17,49,1 Hr,Valid
Chengdu,PM2.5,10/08/15 06:00 PM,2015,10,8,18,50,1 Hr,Valid
Chengdu,PM2.5,10/08/15 07:00 PM,2015,10,8,19,66,1 Hr,Valid
Chengdu,PM2.5,10/08/15 08:00 PM,2015,10,8,20,68,1 Hr,Valid
Chengdu,PM2.5,10/08/15 09:00 PM,2015,10,8,21,87,1 Hr,Valid
Chengdu,PM2.5,10/08/15 10:00 PM,2015,10,8,22,71,1 Hr,Valid
Chengdu,PM2.5,10/08/15 11:00 PM,2015,10,8,23,51,1 Hr,Valid
Chengdu,PM2.5,10/09/15 12:00 AM,2015,10,9,0,53,1 Hr,Valid
Chengdu,PM2.5,10/09/15 01:00 AM,2015,10,9,1,56,1 Hr,Valid
Chengdu,PM2.5,10/09/15 02:00 AM,2015,10,9,2,44,1 Hr,Valid
Chengdu,PM2.5,10/09/15 03:00 AM,2015,10,9,3,41,1 Hr,Valid
Chengdu,PM2.5,10/09/15 04:00 AM,2015,10,9,4,36,1 Hr,Valid
Chengdu,PM2.5,10/09/15 05:00 AM,2015,10,9,5,47,1 Hr,Valid
Chengdu,PM2.5,10/09/15 06:00 AM,2015,10,9,6,48,1 Hr,Valid
Chengdu,PM2.5,10/09/15 07:00 AM,2015,10,9,7,37,1 Hr,Valid
Chengdu,PM2.5,10/09/15 08:00 AM,2015,10,9,8,40,1 Hr,Valid
Chengdu,PM2.5,10/09/15 09:00 AM,2015,10,9,9,44,1 Hr,Valid
Chengdu,PM2.5,10/09/15 10:00 AM,2015,10,9,10,35,1 Hr,Valid
Chengdu,PM2.5,10/09/15 11:00 AM,2015,10,9,11,38,1 Hr,Valid
Chengdu,PM2.5,10/09/15 12:00 PM,2015,10,9,12,30,1 Hr,Valid
Chengdu,PM2.5,10/09/15 01:00 PM,2015,10,9,13,36,1 Hr,Valid
Chengdu,PM2.5,10/09/15 02:00 PM,2015,10,9,14,35,1 Hr,Valid
Chengdu,PM2.5,10/09/15 03:00 PM,2015,10,9,15,37,1 Hr,Valid
Chengdu,PM2.5,10/09/15 04:00 PM,2015,10,9,16,38,1 Hr,Valid
Chengdu,PM2.5,10/09/15 05:00 PM,2015,10,9,17,43,1 Hr,Valid
Chengdu,PM2.5,10/09/15 06:00 PM,2015,10,9,18,37,1 Hr,Valid
Chengdu,PM2.5,10/09/15 07:00 PM,2015,10,9,19,46,1 Hr,Valid
Chengdu,PM2.5,10/09/15 08:00 PM,2015,10,9,20,53,1 Hr,Valid
Chengdu,PM2.5,10/09/15 09:00 PM,2015,10,9,21,57,1 Hr,Valid
Chengdu,PM2.5,10/09/15 10:00 PM,2015,10,9,22,56,1 Hr,Valid
Chengdu,PM2.5,10/09/15 11:00 PM,2015,10,9,23,59,1 Hr,Valid
Chengdu,PM2.5,10/10/15 12:00 AM,2015,10,10,0,59,1 Hr,Valid
Chengdu,PM2.5,10/10/15 01:00 AM,2015,10,10,1,53,1 Hr,Valid
Chengdu,PM2.5,10/10/15 02:00 AM,2015,10,10,2,64,1 Hr,Valid
Chengdu,PM2.5,10/10/15 03:00 AM,2015,10,10,3,63,1 Hr,Valid
Chengdu,PM2.5,10/10/15 04:00 AM,2015,10,10,4,73,1 Hr,Valid
Chengdu,PM2.5,10/10/15 05:00 AM,2015,10,10,5,67,1 Hr,Valid
Chengdu,PM2.5,10/10/15 06:00 AM,2015,10,10,6,61,1 Hr,Valid
Chengdu,PM2.5,10/10/15 07:00 AM,2015,10,10,7,64,1 Hr,Valid
Chengdu,PM2.5,10/10/15 08:00 AM,2015,10,10,8,64,1 Hr,Valid
Chengdu,PM2.5,10/10/15 09:00 AM,2015,10,10,9,67,1 Hr,Valid
Chengdu,PM2.5,10/10/15 10:00 AM,2015,10,10,10,69,1 Hr,Valid
Chengdu,PM2.5,10/10/15 11:00 AM,2015,10,10,11,60,1 Hr,Valid
Chengdu,PM2.5,10/10/15 12:00 PM,2015,10,10,12,59,1 Hr,Valid
Chengdu,PM2.5,10/10/15 01:00 PM,2015,10,10,13,36,1 Hr,Valid
Chengdu,PM2.5,10/10/15 02:00 PM,2015,10,10,14,25,1 Hr,Valid
Chengdu,PM2.5,10/10/15 03:00 PM,2015,10,10,15,31,1 Hr,Valid
Chengdu,PM2.5,10/10/15 04:00 PM,2015,10,10,16,29,1 Hr,Valid
Chengdu,PM2.5,10/10/15 05:00 PM,2015,10,10,17,20,1 Hr,Valid
Chengdu,PM2.5,10/10/15 06:00 PM,2015,10,10,18,36,1 Hr,Valid
Chengdu,PM2.5,10/10/15 07:00 PM,2015,10,10,19,42,1 Hr,Valid
Chengdu,PM2.5,10/10/15 08:00 PM,2015,10,10,20,42,1 Hr,Valid
Chengdu,PM2.5,10/10/15 09:00 PM,2015,10,10,21,44,1 Hr,Valid
Chengdu,PM2.5,10/10/15 10:00 PM,2015,10,10,22,52,1 Hr,Valid
Chengdu,PM2.5,10/10/15 11:00 PM,2015,10,10,23,85,1 Hr,Valid
Chengdu,PM2.5,10/11/15 12:00 AM,2015,10,11,0,84,1 Hr,Valid
Chengdu,PM2.5,10/11/15 01:00 AM,2015,10,11,1,88,1 Hr,Valid
Chengdu,PM2.5,10/11/15 02:00 AM,2015,10,11,2,93,1 Hr,Valid
Chengdu,PM2.5,10/11/15 03:00 AM,2015,10,11,3,76,1 Hr,Valid
Chengdu,PM2.5,10/11/15 04:00 AM,2015,10,11,4,74,1 Hr,Valid
Chengdu,PM2.5,10/11/15 05:00 AM,2015,10,11,5,80,1 Hr,Valid
Chengdu,PM2.5,10/11/15 06:00 AM,2015,10,11,6,80,1 Hr,Valid
Chengdu,PM2.5,10/11/15 07:00 AM,2015,10,11,7,77,1 Hr,Valid
Chengdu,PM2.5,10/11/15 08:00 AM,2015,10,11,8,80,1 Hr,Valid
Chengdu,PM2.5,10/11/15 09:00 AM,2015,10,11,9,67,1 Hr,Valid
Chengdu,PM2.5,10/11/15 10:00 AM,2015,10,11,10,66,1 Hr,Valid
Chengdu,PM2.5,10/11/15 11:00 AM,2015,10,11,11,71,1 Hr,Valid
Chengdu,PM2.5,10/11/15 12:00 PM,2015,10,11,12,53,1 Hr,Valid
Chengdu,PM2.5,10/11/15 01:00 PM,2015,10,11,13,44,1 Hr,Valid
Chengdu,PM2.5,10/11/15 02:00 PM,2015,10,11,14,48,1 Hr,Valid
Chengdu,PM2.5,10/11/15 03:00 PM,2015,10,11,15,48,1 Hr,Valid
Chengdu,PM2.5,10/11/15 04:00 PM,2015,10,11,16,39,1 Hr,Valid
Chengdu,PM2.5,10/11/15 05:00 PM,2015,10,11,17,36,1 Hr,Valid
Chengdu,PM2.5,10/11/15 06:00 PM,2015,10,11,18,37,1 Hr,Valid
Chengdu,PM2.5,10/11/15 07:00 PM,2015,10,11,19,51,1 Hr,Valid
Chengdu,PM2.5,10/11/15 08:00 PM,2015,10,11,20,53,1 Hr,Valid
Chengdu,PM2.5,10/11/15 09:00 PM,2015,10,11,21,49,1 Hr,Valid
Chengdu,PM2.5,10/11/15 10:00 PM,2015,10,11,22,48,1 Hr,Valid
Chengdu,PM2.5,10/11/15 11:00 PM,2015,10,11,23,71,1 Hr,Valid
Chengdu,PM2.5,10/12/15 12:00 AM,2015,10,12,0,81,1 Hr,Valid
Chengdu,PM2.5,10/12/15 01:00 AM,2015,10,12,1,90,1 Hr,Valid
Chengdu,PM2.5,10/12/15 02:00 AM,2015,10,12,2,95,1 Hr,Valid
Chengdu,PM2.5,10/12/15 03:00 AM,2015,10,12,3,104,1 Hr,Valid
Chengdu,PM2.5,10/12/15 04:00 AM,2015,10,12,4,91,1 Hr,Valid
Chengdu,PM2.5,10/12/15 05:00 AM,2015,10,12,5,109,1 Hr,Valid
Chengdu,PM2.5,10/12/15 06:00 AM,2015,10,12,6,112,1 Hr,Valid
Chengdu,PM2.5,10/12/15 07:00 AM,2015,10,12,7,113,1 Hr,Valid
Chengdu,PM2.5,10/12/15 08:00 AM,2015,10,12,8,122,1 Hr,Valid
Chengdu,PM2.5,10/12/15 09:00 AM,2015,10,12,9,145,1 Hr,Valid
Chengdu,PM2.5,10/12/15 10:00 AM,2015,10,12,10,147,1 Hr,Valid
Chengdu,PM2.5,10/12/15 11:00 AM,2015,10,12,11,122,1 Hr,Valid
Chengdu,PM2.5,10/12/15 12:00 PM,2015,10,12,12,64,1 Hr,Valid
Chengdu,PM2.5,10/12/15 01:00 PM,2015,10,12,13,51,1 Hr,Valid
Chengdu,PM2.5,10/12/15 02:00 PM,2015,10,12,14,56,1 Hr,Valid
Chengdu,PM2.5,10/12/15 03:00 PM,2015,10,12,15,50,1 Hr,Valid
Chengdu,PM2.5,10/12/15 04:00 PM,2015,10,12,16,58,1 Hr,Valid
Chengdu,PM2.5,10/12/15 05:00 PM,2015,10,12,17,41,1 Hr,Valid
Chengdu,PM2.5,10/12/15 06:00 PM,2015,10,12,18,52,1 Hr,Valid
Chengdu,PM2.5,10/12/15 07:00 PM,2015,10,12,19,58,1 Hr,Valid
Chengdu,PM2.5,10/12/15 08:00 PM,2015,10,12,20,59,1 Hr,Valid
Chengdu,PM2.5,10/12/15 09:00 PM,2015,10,12,21,68,1 Hr,Valid
Chengdu,PM2.5,10/12/15 10:00 PM,2015,10,12,22,80,1 Hr,Valid
Chengdu,PM2.5,10/12/15 11:00 PM,2015,10,12,23,91,1 Hr,Valid
Chengdu,PM2.5,10/13/15 12:00 AM,2015,10,13,0,105,1 Hr,Valid
Chengdu,PM2.5,10/13/15 01:00 AM,2015,10,13,1,94,1 Hr,Valid
Chengdu,PM2.5,10/13/15 02:00 AM,2015,10,13,2,81,1 Hr,Valid
Chengdu,PM2.5,10/13/15 03:00 AM,2015,10,13,3,103,1 Hr,Valid
Chengdu,PM2.5,10/13/15 04:00 AM,2015,10,13,4,111,1 Hr,Valid
Chengdu,PM2.5,10/13/15 05:00 AM,2015,10,13,5,116,1 Hr,Valid
Chengdu,PM2.5,10/13/15 06:00 AM,2015,10,13,6,116,1 Hr,Valid
Chengdu,PM2.5,10/13/15 07:00 AM,2015,10,13,7,117,1 Hr,Valid
Chengdu,PM2.5,10/13/15 08:00 AM,2015,10,13,8,128,1 Hr,Valid
Chengdu,PM2.5,10/13/15 09:00 AM,2015,10,13,9,149,1 Hr,Valid
Chengdu,PM2.5,10/13/15 10:00 AM,2015,10,13,10,129,1 Hr,Valid
Chengdu,PM2.5,10/13/15 11:00 AM,2015,10,13,11,89,1 Hr,Valid
Chengdu,PM2.5,10/13/15 12:00 PM,2015,10,13,12,92,1 Hr,Valid
Chengdu,PM2.5,10/13/15 01:00 PM,2015,10,13,13,106,1 Hr,Valid
Chengdu,PM2.5,10/13/15 02:00 PM,2015,10,13,14,90,1 Hr,Valid
Chengdu,PM2.5,10/13/15 03:00 PM,2015,10,13,15,73,1 Hr,Valid
Chengdu,PM2.5,10/13/15 04:00 PM,2015,10,13,16,77,1 Hr,Valid
Chengdu,PM2.5,10/13/15 05:00 PM,2015,10,13,17,73,1 Hr,Valid
Chengdu,PM2.5,10/13/15 06:00 PM,2015,10,13,18,85,1 Hr,Valid
Chengdu,PM2.5,10/13/15 07:00 PM,2015,10,13,19,100,1 Hr,Valid
Chengdu,PM2.5,10/13/15 08:00 PM,2015,10,13,20,126,1 Hr,Valid
Chengdu,PM2.5,10/13/15 09:00 PM,2015,10,13,21,128,1 Hr,Valid
Chengdu,PM2.5,10/13/15 10:00 PM,2015,10,13,22,74,1 Hr,Valid
Chengdu,PM2.5,10/13/15 11:00 PM,2015,10,13,23,67,1 Hr,Valid
Chengdu,PM2.5,10/14/15 12:00 AM,2015,10,14,0,86,1 Hr,Valid
Chengdu,PM2.5,10/14/15 01:00 AM,2015,10,14,1,101,1 Hr,Valid
Chengdu,PM2.5,10/14/15 02:00 AM,2015,10,14,2,110,1 Hr,Valid
Chengdu,PM2.5,10/14/15 03:00 AM,2015,10,14,3,99,1 Hr,Valid
Chengdu,PM2.5,10/14/15 04:00 AM,2015,10,14,4,118,1 Hr,Valid
Chengdu,PM2.5,10/14/15 05:00 AM,2015,10,14,5,129,1 Hr,Valid
Chengdu,PM2.5,10/14/15 06:00 AM,2015,10,14,6,134,1 Hr,Valid
Chengdu,PM2.5,10/14/15 07:00 AM,2015,10,14,7,140,1 Hr,Valid
